Claim_ID,Customer_ID,Vehicle_ID,Claim_Amount,Claim_Date,Claim_Type
26153,965576,965576,10000,21-06-2025,1
26154,646993,646993,10000,20-01-2025,1
26155,855367,855367,10000,06-01-2025,1
26156,162616,162616,10000,13-01-2025,1
26157,847990,847990,10000,21-11-2025,1
26158,224000,224000,10000,21-05-2025,1
26159,701643,701643,10000,27-02-2025,1
26160,150659,150659,10000,07-05-2025,1
26161,468824,468824,10000,28-03-2025,1
26162,522026,522026,10000,13-01-2025,1
26163,471173,471173,10000,14-06-2025,1
26164,906865,906865,10000,28-09-2025,1
26165,216187,216187,10000,07-08-2025,1
26166,195955,195955,10000,14-08-2025,1
26167,563122,563122,10000,13-01-2025,1
26168,324657,324657,10000,06-02-2025,1
26169,909362,909362,10000,14-07-2025,1
26170,500103,500103,10000,21-06-2025,1
26171,77935,77935,10000,21-06-2025,1
26172,209646,209646,10000,07-08-2025,1
26173,377834,377834,10000,13-02-2025,1
26174,220948,220948,10000,14-11-2025,1
26175,115338,115338,10000,28-09-2025,1
26176,80235,80235,10000,21-05-2025,1
26177,701773,701773,10000,21-06-2025,1
26178,264609,264609,10000,28-05-2025,1
26179,460332,460332,10000,20-02-2025,1
26180,823277,823277,10000,06-02-2025,1
26181,31924,31924,10000,06-01-2025,1
26182,404393,404393,10000,21-10-2025,1
26183,790690,790690,10000,21-05-2025,1
26184,693458,693458,10000,13-01-2025,1
26185,301608,301608,10000,28-10-2025,1
26186,245947,245947,10000,14-03-2025,1
26187,20368,20368,10000,21-04-2025,1
26188,52563,52563,10000,28-11-2025,1
26189,355542,355542,10000,13-02-2025,1
26190,421210,421210,10000,20-01-2025,1
26191,63039,63039,10000,28-07-2025,1
26192,775767,775767,10000,21-10-2025,1
26193,710096,710096,10000,13-01-2025,1
26194,197621,197621,10000,07-09-2025,1
26195,967197,967197,10000,07-10-2025,1
26196,445911,445911,10000,13-01-2025,1
26197,33230,33230,10000,21-05-2025,1
26198,173480,173480,10000,14-05-2025,1
26199,389000,389000,10000,28-10-2025,1
26200,162278,162278,10000,28-09-2025,1
26201,239770,239770,10000,14-07-2025,1
26202,111403,111403,10000,21-04-2025,1
26203,584793,584793,10000,21-12-2025,1
26204,847649,847649,10000,07-06-2025,1
26205,348288,348288,10000,28-09-2025,1
26206,852269,852269,10000,21-07-2025,1
26207,609547,609547,10000,20-01-2025,1
26208,633174,633174,10000,21-12-2025,1
26209,365353,365353,10000,21-12-2025,1
26210,859093,859093,10000,21-12-2025,1
26211,472895,472895,10000,28-08-2025,1
26212,320219,320219,10000,28-12-2025,1
26213,142147,142147,10000,21-08-2025,1
26214,899116,899116,10000,07-05-2025,1
26215,377979,377979,10000,14-05-2025,1
26216,202294,202294,10000,14-06-2025,1
26217,480759,480759,10000,27-01-2025,1
26218,226101,226101,10000,28-04-2025,1
26219,280395,280395,10000,28-05-2025,1
26220,250040,250040,10000,07-11-2025,1
26221,429477,429477,10000,13-02-2025,1
26222,122924,122924,10000,21-09-2025,1
26223,755283,755283,10000,21-12-2025,1
26224,661856,661856,10000,21-11-2025,1
26225,907456,907456,10000,14-12-2025,1
26226,289114,289114,10000,28-07-2025,1
26227,184886,184886,10000,06-02-2025,1
26228,127125,127125,10000,07-09-2025,1
26229,211017,211017,10000,07-03-2025,1
26230,855327,855327,10000,21-10-2025,1
26231,627824,627824,10000,14-07-2025,1
26232,877850,877850,10000,07-04-2025,1
26233,357370,357370,10000,21-03-2025,1
26234,510030,510030,10000,13-01-2025,1
26235,249040,249040,10000,28-07-2025,1
26236,780539,780539,10000,13-01-2025,1
26237,286425,286425,10000,28-07-2025,1
26238,234912,234912,10000,20-01-2025,1
26239,954919,954919,10000,14-05-2025,1
26240,195001,195001,10000,28-04-2025,1
26241,83327,83327,10000,28-07-2025,1
26242,388568,388568,10000,14-12-2025,1
26243,606112,606112,10000,28-10-2025,1
26244,108833,108833,10000,28-03-2025,1
26245,295865,295865,10000,14-03-2025,1
26246,221056,221056,10000,21-04-2025,1
26247,538502,538502,10000,07-06-2025,1
26248,550208,550208,10000,28-10-2025,1
26249,768042,768042,10000,21-08-2025,1
26250,44760,44760,10000,14-06-2025,1
26251,9106,9106,10000,28-03-2025,1
26252,23708,23708,10000,21-09-2025,1
26253,919724,919724,10000,07-12-2025,1
26254,950607,950607,10000,27-01-2025,1
26255,361319,361319,10000,14-11-2025,1
26256,101463,101463,10000,14-04-2025,1
26257,532580,532580,10000,14-09-2025,1
26258,590996,590996,10000,28-08-2025,1
26259,520844,520844,10000,07-10-2025,1
26260,265781,265781,10000,14-11-2025,1
26261,621914,621914,10000,14-06-2025,1
26262,11605,11605,10000,28-05-2025,1
26263,511788,511788,10000,28-05-2025,1
26264,395776,395776,10000,06-02-2025,1
26265,12390,12390,10000,14-07-2025,1
26266,728923,728923,10000,27-01-2025,1
26267,414755,414755,10000,21-08-2025,1
26268,988345,988345,10000,21-07-2025,1
26269,794444,794444,10000,14-08-2025,1
26270,770925,770925,10000,20-01-2025,1
26271,737211,737211,10000,14-07-2025,1
26272,553201,553201,10000,14-05-2025,1
26273,58244,58244,10000,21-11-2025,1
26274,390248,390248,10000,28-08-2025,1
26275,155077,155077,10000,07-12-2025,1
26276,999992,999992,10000,07-08-2025,1
26277,403488,403488,10000,28-04-2025,1
26278,601537,601537,10000,28-12-2025,1
26279,313792,313792,10000,14-07-2025,1
26280,94180,94180,10000,28-04-2025,1
26281,592727,592727,10000,14-09-2025,1
26282,131792,131792,10000,07-05-2025,1
26283,624959,624959,10000,28-06-2025,1
26284,456078,456078,10000,07-03-2025,1
26285,599486,599486,10000,06-01-2025,1
26286,563350,563350,10000,28-08-2025,1
26287,889494,889494,10000,14-03-2025,1
26288,9040,9040,10000,07-05-2025,1
26289,739964,739964,10000,07-07-2025,1
26290,906185,906185,10000,21-11-2025,1
26291,774115,774115,10000,14-09-2025,1
26292,327526,327526,10000,21-03-2025,1
26293,943598,943598,10000,27-01-2025,1
26294,898373,898373,10000,14-03-2025,1
26295,472650,472650,10000,20-01-2025,1
26296,589884,589884,10000,21-10-2025,1
26297,45886,45886,10000,28-05-2025,1
26298,372137,372137,10000,21-12-2025,1
26299,717385,717385,10000,21-12-2025,1
26300,767197,767197,10000,28-05-2025,1
26301,567042,567042,10000,21-12-2025,1
26302,543710,543710,10000,14-06-2025,1
26303,424204,424204,10000,21-03-2025,1
26304,103397,103397,10000,21-12-2025,1
26305,160101,160101,10000,21-07-2025,1
26306,304794,304794,10000,14-05-2025,1
26307,168239,168239,10000,20-01-2025,1
26308,877136,877136,10000,07-05-2025,1
26309,99458,99458,10000,07-09-2025,1
26310,954996,954996,10000,28-10-2025,1
26311,458821,458821,10000,13-02-2025,1
26312,653375,653375,10000,06-01-2025,1
26313,647866,647866,10000,28-12-2025,1
26314,444571,444571,10000,21-04-2025,1
26315,128084,128084,10000,27-02-2025,1
26316,575748,575748,10000,13-02-2025,1
26317,465671,465671,10000,14-09-2025,1
26318,157160,157160,10000,14-03-2025,1
26319,163653,163653,10000,14-05-2025,1
26320,961657,961657,10000,07-03-2025,1
26321,188704,188704,10000,07-05-2025,1
26322,62688,62688,10000,28-09-2025,1
26323,960612,960612,10000,20-02-2025,1
26324,177889,177889,10000,07-08-2025,1
26325,38300,38300,10000,07-10-2025,1
26326,571712,571712,10000,27-01-2025,1
26327,653399,653399,10000,14-05-2025,1
26328,689845,689845,10000,13-01-2025,1
26329,794874,794874,10000,14-06-2025,1
26330,831300,831300,10000,28-04-2025,1
26331,814920,814920,10000,21-10-2025,1
26332,610738,610738,10000,07-09-2025,1
26333,324867,324867,10000,27-02-2025,1
26334,786393,786393,10000,07-09-2025,1
26335,874894,874894,10000,20-01-2025,1
26336,58795,58795,10000,21-12-2025,1
26337,760779,760779,10000,21-03-2025,1
26338,946995,946995,10000,28-07-2025,1
26339,33040,33040,10000,21-08-2025,1
26340,957996,957996,10000,14-07-2025,1
26341,990359,990359,10000,07-06-2025,1
26342,916448,916448,10000,14-10-2025,1
26343,241711,241711,10000,14-06-2025,1
26344,769675,769675,10000,28-11-2025,1
26345,846639,846639,10000,28-08-2025,1
26346,7889,7889,10000,14-06-2025,1
26347,666431,666431,10000,21-07-2025,1
26348,694480,694480,10000,21-10-2025,1
26349,349715,349715,10000,14-07-2025,1
26350,152108,152108,10000,20-02-2025,1
26351,164667,164667,10000,14-10-2025,1
26352,617818,617818,10000,07-07-2025,1
26353,503399,503399,10000,07-12-2025,1
26354,249193,249193,10000,21-12-2025,1
26355,717997,717997,10000,28-06-2025,1
26356,816336,816336,10000,13-02-2025,1
26357,985102,985102,10000,14-12-2025,1
26358,295107,295107,10000,27-01-2025,1
26359,828495,828495,10000,07-08-2025,1
26360,449055,449055,10000,07-03-2025,1
26361,118946,118946,10000,13-01-2025,1
26362,83295,83295,10000,20-01-2025,1
26363,394770,394770,10000,14-09-2025,1
26364,895576,895576,10000,06-01-2025,1
26365,751602,751602,10000,07-09-2025,1
26366,598888,598888,10000,14-07-2025,1
26367,461287,461287,10000,07-04-2025,1
26368,118003,118003,10000,14-11-2025,1
26369,293457,293457,10000,28-11-2025,1
26370,315534,315534,10000,21-05-2025,1
26371,401090,401090,10000,07-07-2025,1
26372,533358,533358,10000,13-02-2025,1
26373,893281,893281,10000,13-01-2025,1
26374,978248,978248,10000,27-02-2025,1
26375,317051,317051,10000,21-09-2025,1
26376,943929,943929,10000,07-11-2025,1
26377,278741,278741,10000,27-01-2025,1
26378,90160,90160,10000,07-03-2025,1
26379,307111,307111,10000,20-02-2025,1
26380,439600,439600,10000,28-12-2025,1
26381,628099,628099,10000,20-01-2025,1
26382,515316,515316,10000,21-03-2025,1
26383,278798,278798,10000,14-08-2025,1
26384,934116,934116,10000,27-01-2025,1
26385,366326,366326,10000,21-12-2025,1
26386,839115,839115,10000,07-11-2025,1
26387,793857,793857,10000,21-12-2025,1
26388,89225,89225,10000,07-03-2025,1
26389,510289,510289,10000,14-05-2025,1
26390,827945,827945,10000,14-11-2025,1
26391,250291,250291,10000,20-02-2025,1
26392,60433,60433,10000,21-06-2025,1
26393,423501,423501,10000,28-12-2025,1
26394,590383,590383,10000,13-02-2025,1
26395,546430,546430,10000,20-01-2025,1
26396,677097,677097,10000,21-04-2025,1
26397,737368,737368,10000,28-08-2025,1
26398,730254,730254,10000,07-10-2025,1
26399,125139,125139,10000,28-04-2025,1
26400,919096,919096,10000,21-12-2025,1
26401,163768,163768,10000,28-06-2025,1
26402,650862,650862,10000,14-06-2025,1
26403,596731,596731,10000,07-04-2025,1
26404,635219,635219,10000,07-12-2025,1
26405,420365,420365,10000,07-11-2025,1
26406,52319,52319,10000,13-02-2025,1
26407,90881,90881,10000,21-03-2025,1
26408,586983,586983,10000,28-09-2025,1
26409,964849,964849,10000,14-04-2025,1
26410,671070,671070,10000,14-04-2025,1
26411,423787,423787,10000,07-05-2025,1
26412,601786,601786,10000,07-10-2025,1
26413,19653,19653,10000,27-01-2025,1
26414,614573,614573,10000,21-08-2025,1
26415,481213,481213,10000,21-12-2025,1
26416,547288,547288,10000,28-05-2025,1
26417,845648,845648,10000,07-09-2025,1
26418,484573,484573,10000,14-04-2025,1
26419,584139,584139,10000,07-06-2025,1
26420,182192,182192,10000,28-12-2025,1
26421,446007,446007,10000,21-09-2025,1
26422,617925,617925,10000,28-07-2025,1
26423,356677,356677,10000,21-07-2025,1
26424,65011,65011,10000,07-06-2025,1
26425,460840,460840,10000,07-12-2025,1
26426,481929,481929,10000,07-08-2025,1
26427,348630,348630,10000,28-06-2025,1
26428,837889,837889,10000,07-08-2025,1
26429,53145,53145,10000,21-08-2025,1
26430,363920,363920,10000,21-07-2025,1
26431,67363,67363,10000,06-02-2025,1
26432,927045,927045,10000,07-09-2025,1
26433,468030,468030,10000,21-05-2025,1
26434,632618,632618,10000,07-03-2025,1
26435,948557,948557,10000,07-05-2025,1
26436,58492,58492,10000,28-11-2025,1
26437,954397,954397,10000,21-07-2025,1
26438,695673,695673,10000,28-08-2025,1
26439,487392,487392,10000,27-02-2025,1
26440,467591,467591,10000,07-11-2025,1
26441,277805,277805,10000,07-10-2025,1
26442,983146,983146,10000,14-03-2025,1
26443,910476,910476,10000,21-05-2025,1
26444,335039,335039,10000,07-04-2025,1
26445,86085,86085,10000,28-03-2025,1
26446,774692,774692,10000,21-09-2025,1
26447,617119,617119,10000,28-05-2025,1
26448,657608,657608,10000,07-07-2025,1
26449,221725,221725,10000,14-04-2025,1
26450,504723,504723,10000,14-12-2025,1
26451,70951,70951,10000,21-09-2025,1
26452,852446,852446,10000,07-10-2025,1
26453,614042,614042,10000,28-12-2025,1
26454,100641,100641,10000,21-09-2025,1
26455,654161,654161,10000,14-08-2025,1
26456,142407,142407,10000,14-11-2025,1
26457,1502,1502,10000,21-06-2025,1
26458,73090,73090,10000,28-08-2025,1
26459,88371,88371,10000,20-01-2025,1
26460,6012,6012,10000,28-12-2025,1
26461,417372,417372,10000,14-08-2025,1
26462,389669,389669,10000,28-10-2025,1
26463,190668,190668,10000,14-12-2025,1
26464,737859,737859,10000,28-12-2025,1
26465,518815,518815,10000,28-11-2025,1
26466,648770,648770,10000,14-09-2025,1
26467,806707,806707,10000,28-08-2025,1
26468,578494,578494,10000,14-10-2025,1
26469,172269,172269,10000,28-03-2025,1
26470,525067,525067,10000,07-04-2025,1
26471,974670,974670,10000,28-09-2025,1
26472,283520,283520,10000,07-06-2025,1
26473,281978,281978,10000,14-11-2025,1
26474,757523,757523,10000,14-09-2025,1
26475,591612,591612,10000,21-10-2025,1
26476,740388,740388,10000,21-11-2025,1
26477,646395,646395,10000,07-07-2025,1
26478,168440,168440,10000,21-12-2025,1
26479,154331,154331,10000,07-06-2025,1
26480,69762,69762,10000,20-02-2025,1
26481,40197,40197,10000,07-12-2025,1
26482,542756,542756,10000,21-12-2025,1
26483,697161,697161,10000,28-10-2025,1
26484,49329,49329,10000,20-01-2025,1
26485,934175,934175,10000,14-06-2025,1
26486,649,649,10000,14-12-2025,1
26487,687480,687480,10000,21-10-2025,1
26488,270089,270089,10000,27-02-2025,1
26489,388445,388445,10000,28-09-2025,1
26490,447366,447366,10000,28-04-2025,1
26491,876880,876880,10000,14-06-2025,1
26492,485825,485825,10000,28-04-2025,1
26493,156432,156432,10000,28-11-2025,1
26494,175964,175964,10000,07-09-2025,1
26495,225065,225065,10000,28-11-2025,1
26496,432697,432697,10000,28-09-2025,1
26497,334124,334124,10000,14-10-2025,1
26498,908494,908494,10000,28-11-2025,1
26499,234658,234658,10000,21-08-2025,1
26500,223411,223411,10000,14-04-2025,1
26501,107842,107842,10000,07-11-2025,1
26502,845875,845875,10000,07-06-2025,1
26503,714447,714447,10000,21-06-2025,1
26504,189637,189637,10000,20-01-2025,1
26505,7310,7310,10000,07-12-2025,1
26506,965231,965231,10000,07-05-2025,1
26507,99846,99846,10000,06-01-2025,1
26508,216739,216739,10000,21-06-2025,1
26509,268941,268941,10000,07-12-2025,1
26510,407464,407464,10000,21-05-2025,1
26511,411866,411866,10000,20-01-2025,1
26512,242480,242480,10000,28-09-2025,1
26513,677281,677281,10000,21-03-2025,1
26514,608984,608984,10000,07-05-2025,1
26515,587286,587286,10000,07-10-2025,1
26516,277500,277500,10000,13-01-2025,1
26517,745479,745479,10000,07-07-2025,1
26518,32712,32712,10000,07-12-2025,1
26519,590897,590897,10000,28-12-2025,1
26520,750696,750696,10000,14-11-2025,1
26521,670475,670475,10000,07-06-2025,1
26522,5221,5221,10000,28-04-2025,1
26523,506665,506665,10000,21-07-2025,1
26524,22078,22078,10000,06-02-2025,1
26525,867908,867908,10000,07-09-2025,1
26526,419419,419419,10000,13-02-2025,1
26527,547030,547030,10000,14-11-2025,1
26528,728576,728576,10000,28-03-2025,1
26529,125685,125685,10000,14-08-2025,1
26530,300801,300801,10000,21-09-2025,1
26531,99486,99486,10000,14-07-2025,1
26532,54143,54143,10000,14-06-2025,1
26533,336448,336448,10000,21-09-2025,1
26534,736217,736217,10000,14-12-2025,1
26535,782627,782627,10000,14-09-2025,1
26536,5859,5859,10000,21-12-2025,1
26537,109786,109786,10000,21-06-2025,1
26538,967300,967300,10000,20-01-2025,1
26539,158595,158595,10000,13-01-2025,1
26540,314227,314227,10000,06-02-2025,1
26541,694084,694084,10000,21-07-2025,1
26542,941746,941746,10000,28-08-2025,1
26543,798043,798043,10000,20-02-2025,1
26544,806943,806943,10000,21-09-2025,1
26545,739818,739818,10000,14-05-2025,1
26546,200298,200298,10000,21-10-2025,1
26547,837464,837464,10000,21-03-2025,1
26548,151156,151156,10000,14-08-2025,1
26549,146922,146922,10000,07-10-2025,1
26550,81549,81549,10000,14-05-2025,1
26551,869325,869325,10000,21-12-2025,1
26552,782211,782211,10000,14-11-2025,1
26553,798196,798196,10000,28-11-2025,1
26554,397319,397319,10000,28-11-2025,1
26555,604168,604168,10000,07-08-2025,1
26556,41812,41812,10000,14-05-2025,1
26557,641916,641916,10000,20-01-2025,1
26558,876163,876163,10000,14-07-2025,1
26559,178551,178551,10000,13-01-2025,1
26560,355147,355147,10000,07-07-2025,1
26561,803393,803393,10000,21-08-2025,1
26562,815722,815722,10000,21-08-2025,1
26563,577183,577183,10000,21-04-2025,1
26564,170704,170704,10000,28-04-2025,1
26565,310198,310198,10000,21-06-2025,1
26566,182313,182313,10000,21-08-2025,1
26567,607908,607908,10000,14-05-2025,1
26568,722934,722934,10000,20-02-2025,1
26569,225188,225188,10000,07-11-2025,1
26570,763119,763119,10000,07-04-2025,1
26571,788199,788199,10000,07-10-2025,1
26572,734214,734214,10000,14-05-2025,1
26573,114578,114578,10000,27-01-2025,1
26574,59820,59820,10000,21-03-2025,1
26575,653022,653022,10000,07-12-2025,1
26576,756121,756121,10000,14-11-2025,1
26577,345204,345204,10000,14-08-2025,1
26578,706239,706239,10000,20-02-2025,1
26579,346202,346202,10000,21-09-2025,1
26580,123025,123025,10000,07-03-2025,1
26581,87270,87270,10000,27-02-2025,1
26582,387195,387195,10000,20-01-2025,1
26583,27293,27293,10000,21-07-2025,1
26584,42033,42033,10000,14-11-2025,1
26585,785031,785031,10000,21-12-2025,1
26586,691519,691519,10000,14-09-2025,1
26587,262533,262533,10000,28-04-2025,1
26588,983081,983081,10000,07-09-2025,1
26589,271176,271176,10000,07-05-2025,1
26590,140811,140811,10000,28-06-2025,1
26591,258266,258266,10000,27-01-2025,1
26592,183491,183491,10000,20-01-2025,1
26593,844626,844626,10000,21-11-2025,1
26594,711335,711335,10000,28-06-2025,1
26595,489222,489222,10000,21-08-2025,1
26596,362795,362795,10000,07-05-2025,1
26597,710641,710641,10000,14-05-2025,1
26598,232685,232685,10000,06-01-2025,1
26599,302425,302425,10000,21-11-2025,1
26600,478388,478388,10000,14-04-2025,1
26601,926219,926219,10000,21-06-2025,1
26602,550419,550419,10000,21-08-2025,1
26603,810997,810997,10000,06-01-2025,1
26604,950325,950325,10000,21-04-2025,1
26605,318912,318912,10000,28-09-2025,1
26606,38993,38993,10000,07-12-2025,1
26607,178620,178620,10000,14-05-2025,1
26608,788687,788687,10000,28-08-2025,1
26609,419668,419668,10000,21-09-2025,1
26610,531093,531093,10000,06-02-2025,1
26611,775558,775558,10000,13-02-2025,1
26612,128858,128858,10000,07-03-2025,1
26613,766670,766670,10000,07-08-2025,1
26614,138777,138777,10000,21-10-2025,1
26615,487221,487221,10000,14-11-2025,1
26616,356055,356055,10000,21-03-2025,1
26617,614505,614505,10000,27-01-2025,1
26618,449571,449571,10000,21-07-2025,1
26619,42062,42062,10000,07-07-2025,1
26620,834766,834766,10000,21-09-2025,1
26621,161908,161908,10000,28-12-2025,1
26622,575168,575168,10000,07-03-2025,1
26623,740321,740321,10000,14-11-2025,1
26624,526903,526903,10000,07-06-2025,1
26625,517952,517952,10000,14-10-2025,1
26626,330384,330384,10000,14-09-2025,1
26627,491543,491543,10000,07-05-2025,1
26628,319458,319458,10000,21-04-2025,1
26629,703161,703161,10000,06-01-2025,1
26630,331985,331985,10000,28-12-2025,1
26631,395979,395979,10000,28-04-2025,1
26632,200441,200441,10000,14-11-2025,1
26633,382486,382486,10000,14-09-2025,1
26634,671348,671348,10000,21-05-2025,1
26635,146585,146585,10000,21-10-2025,1
26636,105918,105918,10000,06-01-2025,1
26637,434794,434794,10000,28-04-2025,1
26638,77163,77163,10000,28-09-2025,1
26639,910822,910822,10000,28-08-2025,1
26640,480122,480122,10000,14-05-2025,1
26641,463445,463445,10000,21-06-2025,1
26642,931024,931024,10000,07-05-2025,1
26643,130372,130372,10000,28-07-2025,1
26644,31913,31913,10000,28-09-2025,1
26645,309586,309586,10000,21-07-2025,1
26646,373669,373669,10000,14-06-2025,1
26647,71636,71636,10000,07-04-2025,1
26648,996391,996391,10000,14-05-2025,1
26649,685523,685523,10000,28-04-2025,1
26650,483016,483016,10000,21-08-2025,1
26651,648438,648438,10000,28-06-2025,1
26652,470269,470269,10000,28-07-2025,1
26653,675570,675570,10000,20-02-2025,1
26654,265750,265750,10000,07-11-2025,1
26655,599205,599205,10000,28-09-2025,1
26656,542107,542107,10000,28-05-2025,1
26657,520645,520645,10000,21-08-2025,1
26658,623107,623107,10000,28-04-2025,1
26659,89785,89785,10000,06-02-2025,1
26660,275665,275665,10000,27-02-2025,1
26661,768841,768841,10000,07-09-2025,1
26662,447656,447656,10000,21-06-2025,1
26663,752980,752980,10000,07-10-2025,1
26664,792475,792475,10000,21-03-2025,1
26665,771078,771078,10000,13-01-2025,1
26666,529662,529662,10000,21-11-2025,1
26667,822686,822686,10000,28-08-2025,1
26668,756127,756127,10000,07-05-2025,1
26669,194590,194590,10000,14-11-2025,1
26670,194430,194430,10000,21-09-2025,1
26671,180145,180145,10000,14-03-2025,1
26672,479629,479629,10000,07-03-2025,1
26673,332916,332916,10000,20-01-2025,1
26674,351146,351146,10000,21-09-2025,1
26675,496549,496549,10000,21-06-2025,1
26676,393664,393664,10000,07-11-2025,1
26677,844623,844623,10000,20-02-2025,1
26678,586293,586293,10000,13-02-2025,1
26679,757092,757092,10000,07-06-2025,1
26680,173089,173089,10000,14-09-2025,1
26681,658391,658391,10000,07-10-2025,1
26682,974650,974650,10000,07-04-2025,1
26683,958589,958589,10000,21-06-2025,1
26684,957004,957004,10000,21-03-2025,1
26685,762113,762113,10000,07-12-2025,1
26686,271071,271071,10000,07-03-2025,1
26687,790541,790541,10000,07-09-2025,1
26688,358533,358533,10000,27-02-2025,1
26689,403679,403679,10000,28-08-2025,1
26690,18911,18911,10000,21-11-2025,1
26691,725526,725526,10000,07-09-2025,1
26692,844495,844495,10000,13-01-2025,1
26693,551853,551853,10000,06-02-2025,1
26694,20107,20107,10000,21-04-2025,1
26695,847958,847958,10000,28-06-2025,1
26696,156542,156542,10000,20-02-2025,1
26697,692267,692267,10000,07-03-2025,1
26698,230305,230305,10000,28-07-2025,1
26699,38213,38213,10000,07-09-2025,1
26700,126165,126165,10000,14-05-2025,1
26701,101197,101197,10000,28-07-2025,1
26702,294868,294868,10000,14-11-2025,1
26703,548535,548535,10000,14-10-2025,1
26704,448935,448935,10000,27-02-2025,1
26705,255037,255037,10000,13-02-2025,1
26706,110164,110164,10000,28-04-2025,1
26707,955557,955557,10000,21-03-2025,1
26708,293204,293204,10000,21-09-2025,1
26709,507362,507362,10000,07-05-2025,1
26710,753931,753931,10000,13-02-2025,1
26711,359888,359888,10000,07-03-2025,1
26712,640776,640776,10000,06-02-2025,1
26713,258533,258533,10000,21-03-2025,1
26714,656039,656039,10000,14-05-2025,1
26715,5303,5303,10000,28-10-2025,1
26716,194012,194012,10000,21-07-2025,1
26717,33612,33612,10000,28-04-2025,1
26718,530789,530789,10000,13-01-2025,1
26719,120594,120594,10000,14-03-2025,1
26720,786205,786205,10000,21-04-2025,1
26721,982275,982275,10000,14-11-2025,1
26722,414890,414890,10000,21-10-2025,1
26723,930307,930307,10000,28-12-2025,1
26724,73143,73143,10000,21-03-2025,1
26725,531795,531795,10000,21-12-2025,1
26726,591428,591428,10000,28-05-2025,1
26727,190700,190700,10000,28-11-2025,1
26728,96020,96020,10000,14-05-2025,1
26729,892912,892912,10000,14-05-2025,1
26730,571607,571607,10000,21-03-2025,1
26731,170823,170823,10000,07-12-2025,1
26732,181208,181208,10000,14-04-2025,1
26733,994310,994310,10000,07-05-2025,1
26734,243211,243211,10000,13-01-2025,1
26735,152058,152058,10000,21-08-2025,1
26736,346710,346710,10000,28-07-2025,1
26737,175492,175492,10000,14-05-2025,1
26738,459392,459392,10000,07-03-2025,1
26739,274877,274877,10000,14-04-2025,1
26740,84011,84011,10000,07-12-2025,1
26741,396547,396547,10000,21-10-2025,1
26742,935235,935235,10000,21-04-2025,1
26743,474940,474940,10000,07-04-2025,1
26744,755654,755654,10000,07-07-2025,1
26745,106230,106230,10000,21-08-2025,1
26746,199098,199098,10000,20-01-2025,1
26747,353013,353013,10000,07-11-2025,1
26748,150428,150428,10000,07-09-2025,1
26749,635634,635634,10000,07-04-2025,1
26750,319308,319308,10000,21-08-2025,1
26751,726839,726839,10000,21-04-2025,1
26752,334431,334431,10000,07-09-2025,1
26753,324834,324834,10000,14-08-2025,1
26754,559449,559449,10000,14-06-2025,1
26755,124900,124900,10000,28-08-2025,1
26756,523161,523161,10000,28-05-2025,1
26757,383832,383832,10000,21-09-2025,1
26758,494285,494285,10000,14-09-2025,1
26759,98906,98906,10000,21-03-2025,1
26760,637760,637760,10000,14-05-2025,1
26761,457865,457865,10000,07-06-2025,1
26762,165017,165017,10000,28-08-2025,1
26763,11666,11666,10000,28-10-2025,1
26764,493588,493588,10000,06-01-2025,1
26765,800666,800666,10000,28-12-2025,1
26766,400840,400840,10000,27-02-2025,1
26767,336929,336929,10000,07-11-2025,1
26768,76735,76735,10000,07-10-2025,1
26769,456777,456777,10000,14-05-2025,1
26770,313697,313697,10000,28-05-2025,1
26771,860646,860646,10000,07-06-2025,1
26772,696394,696394,10000,07-09-2025,1
26773,566789,566789,10000,28-04-2025,1
26774,814776,814776,10000,06-01-2025,1
26775,398043,398043,10000,21-09-2025,1
26776,54370,54370,10000,13-01-2025,1
26777,309182,309182,10000,21-06-2025,1
26778,450891,450891,10000,07-09-2025,1
26779,159046,159046,10000,14-11-2025,1
26780,55961,55961,10000,28-10-2025,1
26781,534841,534841,10000,20-01-2025,1
26782,212893,212893,10000,14-10-2025,1
26783,943960,943960,10000,13-01-2025,1
26784,276664,276664,10000,06-01-2025,1
26785,627162,627162,10000,06-02-2025,1
26786,543162,543162,10000,06-01-2025,1
26787,968358,968358,10000,21-04-2025,1
26788,914460,914460,10000,14-12-2025,1
26789,847589,847589,10000,07-03-2025,1
26790,646396,646396,10000,07-04-2025,1
26791,784923,784923,10000,28-10-2025,1
26792,251170,251170,10000,28-11-2025,1
26793,110634,110634,10000,07-03-2025,1
26794,298051,298051,10000,07-12-2025,1
26795,6917,6917,10000,13-01-2025,1
26796,754891,754891,10000,28-04-2025,1
26797,946126,946126,10000,28-12-2025,1
26798,340118,340118,10000,28-09-2025,1
26799,557671,557671,10000,14-11-2025,1
26800,844702,844702,10000,21-11-2025,1
26801,159403,159403,10000,21-03-2025,1
26802,844979,844979,10000,21-09-2025,1
26803,603118,603118,10000,14-06-2025,1
26804,736287,736287,10000,21-04-2025,1
26805,475789,475789,10000,14-12-2025,1
26806,850209,850209,10000,14-07-2025,1
26807,454121,454121,10000,07-11-2025,1
26808,561208,561208,10000,28-11-2025,1
26809,979030,979030,10000,07-08-2025,1
26810,757569,757569,10000,07-10-2025,1
26811,319995,319995,10000,21-05-2025,1
26812,788938,788938,10000,14-10-2025,1
26813,328453,328453,10000,14-07-2025,1
26814,26866,26866,10000,28-09-2025,1
26815,305912,305912,10000,07-08-2025,1
26816,34252,34252,10000,07-04-2025,1
